acc,auc,dataset,fold,framework,id,info,logloss,metric_error,metric_score,mode,models,params,problem_type,seed,tag,time_train_s,utc,version
0.8619979999999999,0.9305889999999999,adult,6,orig_autosklearn_4h,openml.org/t/7592,,,0.06941100000000011,0.9305889999999999,aws.docker,8.0,,binary,1255626263,stable,14398.8,2019-04-15T22:42:28,0.5.1
0.8787879999999999,0.9388629999999999,adult,8,orig_autosklearn_4h,openml.org/t/7592,,,0.06113700000000011,0.9388629999999999,aws.docker,7.0,,binary,1255626265,stable,14397.9,2019-04-15T22:42:43,0.5.1
0.878583,0.9325969999999999,adult,9,orig_autosklearn_4h,openml.org/t/7592,,,0.0674030000000001,0.9325969999999999,aws.docker,8.0,,binary,1255626266,stable,14396.7,2019-04-15T22:42:46,0.5.1
0.859132,0.923451,adult,3,orig_autosklearn_4h,openml.org/t/7592,,,0.07654899999999998,0.923451,aws.docker,12.0,,binary,1255626260,stable,14398.3,2019-04-15T22:42:23,0.5.1
0.852785,0.925392,adult,4,orig_autosklearn_4h,openml.org/t/7592,,,0.07460800000000001,0.925392,aws.docker,10.0,,binary,1255626261,stable,14397.6,2019-04-15T22:42:54,0.5.1
0.84398,0.9323,adult,7,orig_autosklearn_4h,openml.org/t/7592,,,0.06769999999999998,0.9323,aws.docker,3.0,,binary,1255626264,stable,14399.0,2019-04-15T22:42:40,0.5.1
0.872441,0.9301959999999999,adult,2,orig_autosklearn_4h,openml.org/t/7592,,,0.06980400000000009,0.9301959999999999,aws.docker,11.0,{'_attempt': 2},binary,2750633290,stable,14398.1,2019-04-25T00:45:36,0.5.1
0.9508700000000001,0.847994,Amazon_employee_access,1,orig_autosklearn_4h,openml.org/t/34539,,,0.15200599999999997,0.847994,aws.docker,13.0,,binary,1255626258,stable,14399.1,2019-04-15T22:42:53,0.5.1
0.947818,0.846657,Amazon_employee_access,5,orig_autosklearn_4h,openml.org/t/34539,,,0.153343,0.846657,aws.docker,13.0,,binary,1255626262,stable,14397.4,2019-04-15T22:43:10,0.5.1
0.949039,0.8725459999999999,Amazon_employee_access,0,orig_autosklearn_4h,openml.org/t/34539,,,0.12745400000000007,0.8725459999999999,aws.docker,10.0,,binary,1255626257,stable,14399.3,2019-04-15T22:43:33,0.5.1
0.9493440000000001,0.8507030000000001,Amazon_employee_access,3,orig_autosklearn_4h,openml.org/t/34539,,,0.1492969999999999,0.8507030000000001,aws.docker,11.0,,binary,1255626260,stable,14399.3,2019-04-15T22:43:02,0.5.1
0.9554469999999999,0.8676450000000001,Amazon_employee_access,4,orig_autosklearn_4h,openml.org/t/34539,,,0.1323549999999999,0.8676450000000001,aws.docker,8.0,,binary,1255626261,stable,14397.5,2019-04-15T22:43:29,0.5.1
0.948734,0.815542,Amazon_employee_access,7,orig_autosklearn_4h,openml.org/t/34539,,,0.184458,0.815542,aws.docker,12.0,,binary,1255626264,stable,14399.9,2019-04-15T22:43:23,0.5.1
0.887057,0.8637450000000001,Amazon_employee_access,9,orig_autosklearn_4h,openml.org/t/34539,,,0.1362549999999999,0.8637450000000001,aws.docker,8.0,,binary,1255626266,stable,14398.8,2019-04-15T22:43:45,0.5.1
0.953311,0.8387399999999999,Amazon_employee_access,6,orig_autosklearn_4h,openml.org/t/34539,,,0.16126000000000007,0.8387399999999999,aws.docker,9.0,,binary,1255626263,stable,14397.6,2019-04-15T22:47:07,0.5.1
0.9475129999999999,0.83335,Amazon_employee_access,2,orig_autosklearn_4h,openml.org/t/34539,,,0.16664999999999996,0.83335,aws.docker,13.0,{'_attempt': 2},binary,2750633290,stable,14398.9,2019-04-25T00:45:45,0.5.1
0.952701,0.857051,Amazon_employee_access,8,orig_autosklearn_4h,openml.org/t/34539,,,0.142949,0.857051,aws.docker,11.0,{'_attempt': 2},binary,2262072737,stable,14398.0,2019-04-25T13:12:29,0.5.1
0.993816,0.991425,APSFailure,0,orig_autosklearn_4h,openml.org/t/168868,,,0.008575,0.991425,aws.docker,5.0,,binary,1255626257,stable,14396.3,2019-04-16T02:46:29,0.5.1
0.9934209999999999,0.995346,APSFailure,2,orig_autosklearn_4h,openml.org/t/168868,,,0.004654000000000047,0.995346,aws.docker,6.0,,binary,1255626259,stable,14395.8,2019-04-16T02:46:43,0.5.1
0.994605,0.987922,APSFailure,3,orig_autosklearn_4h,openml.org/t/168868,,,0.012078000000000033,0.987922,aws.docker,10.0,,binary,1255626260,stable,14396.4,2019-04-16T02:47:09,0.5.1
0.994079,0.99241,APSFailure,4,orig_autosklearn_4h,openml.org/t/168868,,,0.007589999999999986,0.99241,aws.docker,9.0,,binary,1255626261,stable,14395.9,2019-04-16T02:47:01,0.5.1
0.993158,0.992751,APSFailure,5,orig_autosklearn_4h,openml.org/t/168868,,,0.00724899999999995,0.992751,aws.docker,6.0,,binary,1255626262,stable,14396.8,2019-04-16T02:47:07,0.5.1
0.995,0.992707,APSFailure,6,orig_autosklearn_4h,openml.org/t/168868,,,0.007292999999999994,0.992707,aws.docker,9.0,,binary,1255626263,stable,14396.6,2019-04-16T02:47:19,0.5.1
0.995,0.9934559999999999,APSFailure,7,orig_autosklearn_4h,openml.org/t/168868,,,0.006544000000000105,0.9934559999999999,aws.docker,5.0,,binary,1255626264,stable,14396.2,2019-04-16T02:47:12,0.5.1
0.992237,0.988504,APSFailure,1,orig_autosklearn_4h,openml.org/t/168868,,,0.01149599999999995,0.988504,aws.docker,12.0,,binary,1255626258,stable,14396.7,2019-04-16T02:46:57,0.5.1
0.9939469999999999,0.9896229999999999,APSFailure,8,orig_autosklearn_4h,openml.org/t/168868,,,0.01037700000000008,0.9896229999999999,aws.docker,15.0,,binary,1255626265,stable,14396.9,2019-04-16T02:47:37,0.5.1
0.9943420000000001,0.991016,APSFailure,9,orig_autosklearn_4h,openml.org/t/168868,,,0.008983999999999992,0.991016,aws.docker,13.0,,binary,1255626266,stable,14396.8,2019-04-16T02:47:49,0.5.1
0.8902899999999999,0.93509,bank-marketing,3,orig_autosklearn_4h,openml.org/t/14965,,,0.06491000000000002,0.93509,aws.docker,7.0,,binary,1255626260,stable,14398.1,2019-04-16T02:47:41,0.5.1
0.8849809999999999,0.923472,bank-marketing,6,orig_autosklearn_4h,openml.org/t/14965,,,0.07652800000000004,0.923472,aws.docker,9.0,,binary,1255626263,stable,14397.8,2019-04-16T02:48:02,0.5.1
0.898474,0.9349069999999999,bank-marketing,1,orig_autosklearn_4h,openml.org/t/14965,,,0.06509300000000007,0.9349069999999999,aws.docker,15.0,,binary,1255626258,stable,14398.4,2019-04-16T02:47:22,0.5.1
0.909091,0.9432879999999999,bank-marketing,2,orig_autosklearn_4h,openml.org/t/14965,,,0.056712000000000096,0.9432879999999999,aws.docker,16.0,,binary,1255626259,stable,14399.5,2019-04-16T02:47:49,0.5.1
0.9006860000000001,0.929701,bank-marketing,5,orig_autosklearn_4h,openml.org/t/14965,,,0.070299,0.929701,aws.docker,11.0,,binary,1255626262,stable,14398.6,2019-04-16T02:48:01,0.5.1
0.8867510000000001,0.9391200000000001,bank-marketing,4,orig_autosklearn_4h,openml.org/t/14965,,,0.060879999999999934,0.9391200000000001,aws.docker,12.0,,binary,1255626261,stable,14398.0,2019-04-16T02:47:59,0.5.1
0.907985,0.9377340000000001,bank-marketing,8,orig_autosklearn_4h,openml.org/t/14965,,,0.06226599999999993,0.9377340000000001,aws.docker,10.0,,binary,1255626265,stable,14397.1,2019-04-16T02:48:20,0.5.1
0.9084270000000001,0.9454229999999999,bank-marketing,9,orig_autosklearn_4h,openml.org/t/14965,,,0.0545770000000001,0.9454229999999999,aws.docker,7.0,,binary,1255626266,stable,14396.6,2019-04-16T02:51:05,0.5.1
0.908226,0.936729,bank-marketing,0,orig_autosklearn_4h,openml.org/t/14965,,,0.06327099999999997,0.936729,aws.docker,10.0,{'_attempt': 2},binary,1928618631,stable,14398.9,2019-04-25T00:49:09,0.5.1
0.911082,0.9434549999999999,bank-marketing,7,orig_autosklearn_4h,openml.org/t/14965,,,0.05654500000000007,0.9434549999999999,aws.docker,12.0,{'_attempt': 2},binary,1928618638,stable,14399.0,2019-04-25T00:49:27,0.5.1
0.8497629999999999,,connect-4,0,orig_autosklearn_4h,openml.org/t/146195,,0.386282,0.386282,0.386282,aws.docker,6.0,,multiclass,1255626257,stable,14402.9,2019-04-16T06:50:54,0.5.1
0.8491709999999999,,connect-4,1,orig_autosklearn_4h,openml.org/t/146195,,0.37345100000000003,0.37345100000000003,0.37345100000000003,aws.docker,16.0,,multiclass,1255626258,stable,14399.6,2019-04-16T06:50:44,0.5.1
0.851073,,connect-4,9,orig_autosklearn_4h,openml.org/t/146195,,0.37893699999999997,0.37893699999999997,0.37893699999999997,aws.docker,5.0,,multiclass,1255626266,stable,14401.9,2019-04-16T06:51:46,0.5.1
0.849467,,connect-4,2,orig_autosklearn_4h,openml.org/t/146195,,0.380119,0.380119,0.380119,aws.docker,3.0,,multiclass,1255626259,stable,14403.2,2019-04-16T06:51:18,0.5.1
0.8454709999999999,,connect-4,5,orig_autosklearn_4h,openml.org/t/146195,,0.394712,0.394712,0.394712,aws.docker,5.0,,multiclass,1255626262,stable,14399.4,2019-04-16T06:51:17,0.5.1
0.8336290000000001,,connect-4,6,orig_autosklearn_4h,openml.org/t/146195,,0.41676,0.41676,0.41676,aws.docker,6.0,,multiclass,1255626263,stable,14416.2,2019-04-16T06:52:06,0.5.1
0.85285,,connect-4,7,orig_autosklearn_4h,openml.org/t/146195,,0.382725,0.382725,0.382725,aws.docker,5.0,,multiclass,1255626264,stable,14444.2,2019-04-16T06:52:22,0.5.1
0.847691,,connect-4,4,orig_autosklearn_4h,openml.org/t/146195,,0.391112,0.391112,0.391112,aws.docker,7.0,,multiclass,1255626261,stable,14474.4,2019-04-16T06:52:39,0.5.1
0.8581790000000001,,connect-4,8,orig_autosklearn_4h,openml.org/t/146195,,0.36694299999999996,0.36694299999999996,0.36694299999999996,aws.docker,9.0,{'_attempt': 2},multiclass,2939039723,stable,14400.5,2019-04-25T00:47:41,0.5.1
0.8484309999999999,,connect-4,3,orig_autosklearn_4h,openml.org/t/146195,,0.394676,0.394676,0.394676,aws.docker,4.0,{'_attempt': 2},multiclass,3742345000,stable,14399.9,2019-04-25T00:49:55,0.5.1
0.879286,,Fashion-MNIST,0,orig_autosklearn_4h,openml.org/t/146825,,0.354835,0.354835,0.354835,aws.docker,3.0,,multiclass,1255626257,stable,14398.2,2019-04-16T06:54:14,0.5.1
0.883286,,Fashion-MNIST,1,orig_autosklearn_4h,openml.org/t/146825,,0.351907,0.351907,0.351907,aws.docker,8.0,,multiclass,1255626258,stable,14402.5,2019-04-16T06:54:38,0.5.1
0.875714,,Fashion-MNIST,2,orig_autosklearn_4h,openml.org/t/146825,,0.372841,0.372841,0.372841,aws.docker,5.0,,multiclass,1255626259,stable,14399.7,2019-04-16T06:54:36,0.5.1
0.879714,,Fashion-MNIST,5,orig_autosklearn_4h,openml.org/t/146825,,0.362713,0.362713,0.362713,aws.docker,6.0,,multiclass,1255626262,stable,14399.3,2019-04-16T06:55:01,0.5.1
0.8825709999999999,,Fashion-MNIST,7,orig_autosklearn_4h,openml.org/t/146825,,0.356815,0.356815,0.356815,aws.docker,4.0,,multiclass,1255626264,stable,14399.7,2019-04-16T06:55:03,0.5.1
0.887857,,Fashion-MNIST,6,orig_autosklearn_4h,openml.org/t/146825,,0.308908,0.308908,0.308908,aws.docker,5.0,,multiclass,1255626263,stable,14398.6,2019-04-16T06:55:10,0.5.1
0.887,,Fashion-MNIST,3,orig_autosklearn_4h,openml.org/t/146825,,0.37075199999999997,0.37075199999999997,0.37075199999999997,aws.docker,5.0,,multiclass,1255626260,stable,14397.9,2019-04-16T06:55:03,0.5.1
0.886143,,Fashion-MNIST,4,orig_autosklearn_4h,openml.org/t/146825,,0.362964,0.362964,0.362964,aws.docker,6.0,,multiclass,1255626261,stable,14419.5,2019-04-16T06:55:19,0.5.1
0.879286,,Fashion-MNIST,8,orig_autosklearn_4h,openml.org/t/146825,,0.365438,0.365438,0.365438,aws.docker,2.0,,multiclass,1255626265,stable,14436.1,2019-04-16T06:56:21,0.5.1
0.879,,Fashion-MNIST,9,orig_autosklearn_4h,openml.org/t/146825,,0.371904,0.371904,0.371904,aws.docker,4.0,,multiclass,1255626266,stable,14399.3,2019-04-16T06:57:30,0.5.1
0.852,0.910974,guiellermo,0,orig_autosklearn_4h,openml.org/t/168337,,,0.08902600000000005,0.910974,aws.docker,13.0,{'_n_jobs': 4},binary,185123237,stable,14397.2,2019-04-17T17:09:59,0.5.1
0.852,0.9087459999999999,guiellermo,6,orig_autosklearn_4h,openml.org/t/168337,,,0.09125400000000006,0.9087459999999999,aws.docker,12.0,{'_n_jobs': 4},binary,185123243,stable,14397.2,2019-04-17T17:10:32,0.5.1
0.8495,0.9166979999999999,guiellermo,9,orig_autosklearn_4h,openml.org/t/168337,,,0.0833020000000001,0.9166979999999999,aws.docker,16.0,{'_n_jobs': 4},binary,185123246,stable,14397.1,2019-04-17T17:10:41,0.5.1
0.8145,0.885776,guiellermo,1,orig_autosklearn_4h,openml.org/t/168337,,,0.11422399999999999,0.885776,aws.docker,17.0,{'_n_jobs': 4},binary,185123238,stable,14396.3,2019-04-17T17:10:40,0.5.1
0.852,0.917909,guiellermo,2,orig_autosklearn_4h,openml.org/t/168337,,,0.08209100000000003,0.917909,aws.docker,14.0,{'_n_jobs': 4},binary,185123239,stable,14397.2,2019-04-17T17:10:36,0.5.1
0.8440000000000001,0.90664,guiellermo,3,orig_autosklearn_4h,openml.org/t/168337,,,0.09336,0.90664,aws.docker,12.0,{'_n_jobs': 4},binary,185123240,stable,14396.9,2019-04-17T17:10:38,0.5.1
0.8425,0.9040020000000001,guiellermo,4,orig_autosklearn_4h,openml.org/t/168337,,,0.09599799999999992,0.9040020000000001,aws.docker,8.0,{'_n_jobs': 4},binary,185123241,stable,14398.9,2019-04-17T17:11:09,0.5.1
0.852,0.9084469999999999,guiellermo,5,orig_autosklearn_4h,openml.org/t/168337,,,0.0915530000000001,0.9084469999999999,aws.docker,14.0,{'_n_jobs': 4},binary,185123242,stable,14397.6,2019-04-17T17:11:26,0.5.1
0.8290000000000001,0.8948530000000001,guiellermo,7,orig_autosklearn_4h,openml.org/t/168337,,,0.10514699999999988,0.8948530000000001,aws.docker,10.0,{'_n_jobs': 4},binary,185123244,stable,14396.8,2019-04-17T17:10:52,0.5.1
0.8435,0.893516,guiellermo,8,orig_autosklearn_4h,openml.org/t/168337,,,0.10648400000000002,0.893516,aws.docker,10.0,{'_n_jobs': 4},binary,185123245,stable,14396.6,2019-04-17T17:10:39,0.5.1
0.310583,,Helena,2,orig_autosklearn_4h,openml.org/t/168329,,3.4870400000000004,3.4870400000000004,3.4870400000000004,aws.docker,1.0,,multiclass,1255626259,stable,14397.1,2019-04-16T10:59:05,0.5.1
0.06165639999999999,,Helena,1,orig_autosklearn_4h,openml.org/t/168329,,4.17017,4.17017,4.17017,aws.docker,1.0,,multiclass,1255626258,stable,14397.5,2019-04-16T10:58:48,0.5.1
0.147239,,Helena,0,orig_autosklearn_4h,openml.org/t/168329,,3.78899,3.78899,3.78899,aws.docker,1.0,,multiclass,1255626257,stable,14396.8,2019-04-16T10:58:46,0.5.1
0.191747,,Helena,6,orig_autosklearn_4h,openml.org/t/168329,,3.47623,3.47623,3.47623,aws.docker,1.0,,multiclass,1255626263,stable,14396.9,2019-04-16T10:59:48,0.5.1
0.268558,,Helena,3,orig_autosklearn_4h,openml.org/t/168329,,4.395490000000001,4.395490000000001,4.395490000000001,aws.docker,2.0,,multiclass,1255626260,stable,14397.3,2019-04-16T10:59:30,0.5.1
0.315031,,Helena,4,orig_autosklearn_4h,openml.org/t/168329,,4.40916,4.40916,4.40916,aws.docker,1.0,,multiclass,1255626261,stable,14397.9,2019-04-16T10:59:25,0.5.1
0.283742,,Helena,5,orig_autosklearn_4h,openml.org/t/168329,,3.09419,3.09419,3.09419,aws.docker,1.0,,multiclass,1255626262,stable,14396.9,2019-04-16T10:59:50,0.5.1
0.139745,,Helena,7,orig_autosklearn_4h,openml.org/t/168329,,4.13044,4.13044,4.13044,aws.docker,1.0,,multiclass,1255626264,stable,14397.0,2019-04-16T11:01:17,0.5.1
0.244669,,Helena,8,orig_autosklearn_4h,openml.org/t/168329,,3.2889699999999995,3.2889699999999995,3.2889699999999995,aws.docker,1.0,,multiclass,1255626265,stable,14397.4,2019-04-16T11:02:17,0.5.1
0.27872399999999997,,Helena,9,orig_autosklearn_4h,openml.org/t/168329,,3.1603,3.1603,3.1603,aws.docker,1.0,,multiclass,1255626266,stable,14396.5,2019-04-16T11:20:34,0.5.1
0.735237,0.811829,higgs,2,orig_autosklearn_4h,openml.org/t/146606,,,0.18817099999999998,0.811829,aws.docker,15.0,,binary,1255626259,stable,14397.8,2019-04-16T11:21:06,0.5.1
0.728608,0.808872,higgs,3,orig_autosklearn_4h,openml.org/t/146606,,,0.19112799999999996,0.808872,aws.docker,9.0,,binary,1255626260,stable,14398.2,2019-04-16T11:21:23,0.5.1
0.731668,0.813986,higgs,4,orig_autosklearn_4h,openml.org/t/146606,,,0.186014,0.813986,aws.docker,11.0,,binary,1255626261,stable,14397.6,2019-04-16T11:21:29,0.5.1
0.733809,0.811533,higgs,5,orig_autosklearn_4h,openml.org/t/146606,,,0.18846700000000005,0.811533,aws.docker,18.0,,binary,1255626262,stable,14398.9,2019-04-16T11:21:41,0.5.1
0.735441,0.812709,higgs,0,orig_autosklearn_4h,openml.org/t/146606,,,0.18729099999999999,0.812709,aws.docker,15.0,,binary,1255626257,stable,14398.8,2019-04-16T11:21:57,0.5.1
0.718511,0.80019,higgs,7,orig_autosklearn_4h,openml.org/t/146606,,,0.19981000000000004,0.80019,aws.docker,19.0,,binary,1255626264,stable,14397.6,2019-04-16T11:22:24,0.5.1
0.726262,0.814225,higgs,6,orig_autosklearn_4h,openml.org/t/146606,,,0.18577500000000002,0.814225,aws.docker,13.0,,binary,1255626263,stable,14397.5,2019-04-16T11:23:13,0.5.1
0.720857,0.796838,higgs,8,orig_autosklearn_4h,openml.org/t/146606,,,0.20316199999999995,0.796838,aws.docker,6.0,,binary,1255626265,stable,14400.1,2019-04-16T11:24:04,0.5.1
0.7381949999999999,0.820275,higgs,9,orig_autosklearn_4h,openml.org/t/146606,,,0.17972500000000002,0.820275,aws.docker,17.0,,binary,1255626266,stable,14398.6,2019-04-16T11:25:48,0.5.1
0.721367,0.804157,higgs,1,orig_autosklearn_4h,openml.org/t/146606,,,0.195843,0.804157,aws.docker,11.0,{'_attempt': 2},binary,173153736,stable,14397.1,2019-04-25T00:51:18,0.5.1
0.716026,,Jannis,0,orig_autosklearn_4h,openml.org/t/168330,,0.694362,0.694362,0.694362,aws.docker,7.0,{'_n_jobs': 4},multiclass,3574948652,stable,14402.2,2019-04-17T23:19:46,0.5.1
0.721638,,Jannis,1,orig_autosklearn_4h,openml.org/t/168330,,0.683094,0.683094,0.683094,aws.docker,10.0,{'_n_jobs': 4},multiclass,3574948653,stable,14399.8,2019-04-17T23:19:55,0.5.1
0.7259369999999999,,Jannis,2,orig_autosklearn_4h,openml.org/t/168330,,0.679355,0.679355,0.679355,aws.docker,5.0,{'_n_jobs': 4},multiclass,3574948654,stable,14398.8,2019-04-17T23:19:46,0.5.1
0.721486,,Jannis,3,orig_autosklearn_4h,openml.org/t/168330,,0.676816,0.676816,0.676816,aws.docker,12.0,{'_n_jobs': 4},multiclass,3574948655,stable,14401.9,2019-04-17T23:20:15,0.5.1
0.7270989999999999,,Jannis,5,orig_autosklearn_4h,openml.org/t/168330,,0.6852550000000001,0.6852550000000001,0.6852550000000001,aws.docker,6.0,{'_n_jobs': 4},multiclass,3574948657,stable,14400.1,2019-04-17T23:20:16,0.5.1
0.719217,,Jannis,7,orig_autosklearn_4h,openml.org/t/168330,,0.694153,0.694153,0.694153,aws.docker,5.0,{'_n_jobs': 4},multiclass,3574948659,stable,14400.1,2019-04-17T23:20:16,0.5.1
0.732115,,Jannis,8,orig_autosklearn_4h,openml.org/t/168330,,0.68618,0.68618,0.68618,aws.docker,7.0,{'_n_jobs': 4},multiclass,3574948660,stable,14398.3,2019-04-17T23:20:21,0.5.1
0.715634,,Jannis,9,orig_autosklearn_4h,openml.org/t/168330,,0.685796,0.685796,0.685796,aws.docker,9.0,{'_n_jobs': 4},multiclass,3574948661,stable,14400.4,2019-04-17T23:20:31,0.5.1
0.7200529999999999,,Jannis,4,orig_autosklearn_4h,openml.org/t/168330,,0.683791,0.683791,0.683791,aws.docker,11.0,{'_n_jobs': 4},multiclass,3574948656,stable,14404.0,2019-04-17T23:20:40,0.5.1
0.7232770000000001,,Jannis,6,orig_autosklearn_4h,openml.org/t/168330,,0.683397,0.683397,0.683397,aws.docker,8.0,{'_n_jobs': 4},multiclass,3574948658,stable,14399.1,2019-04-17T23:20:46,0.5.1
0.944891,0.854704,jungle_chess_2pcs_raw_endgame_complete,0,orig_autosklearn_4h,openml.org/t/167119,,,0.14529599999999998,0.854704,aws.docker,8.0,,binary,1255626257,stable,14409.1,2019-04-16T15:25:27,0.5.1
0.942883,0.842376,jungle_chess_2pcs_raw_endgame_complete,4,orig_autosklearn_4h,openml.org/t/167119,,,0.157624,0.842376,aws.docker,10.0,,binary,1255626261,stable,14410.1,2019-04-16T15:26:16,0.5.1
0.875056,0.743205,jungle_chess_2pcs_raw_endgame_complete,1,orig_autosklearn_4h,openml.org/t/167119,,,0.256795,0.743205,aws.docker,4.0,,binary,1255626258,stable,14416.9,2019-04-16T15:26:22,0.5.1
0.8712629999999999,0.760951,jungle_chess_2pcs_raw_endgame_complete,2,orig_autosklearn_4h,openml.org/t/167119,,,0.23904899999999996,0.760951,aws.docker,6.0,,binary,1255626259,stable,14415.1,2019-04-16T15:26:16,0.5.1
0.9020530000000001,0.753521,jungle_chess_2pcs_raw_endgame_complete,3,orig_autosklearn_4h,openml.org/t/167119,,,0.246479,0.753521,aws.docker,5.0,,binary,1255626260,stable,14422.4,2019-04-16T15:26:33,0.5.1
0.914324,0.772054,jungle_chess_2pcs_raw_endgame_complete,5,orig_autosklearn_4h,openml.org/t/167119,,,0.22794599999999998,0.772054,aws.docker,4.0,,binary,1255626262,stable,14431.6,2019-04-16T15:27:13,0.5.1
0.933958,0.823245,jungle_chess_2pcs_raw_endgame_complete,7,orig_autosklearn_4h,openml.org/t/167119,,,0.176755,0.823245,aws.docker,3.0,,binary,1255626264,stable,14409.3,2019-04-16T15:27:52,0.5.1
0.862561,0.735162,jungle_chess_2pcs_raw_endgame_complete,8,orig_autosklearn_4h,openml.org/t/167119,,,0.264838,0.735162,aws.docker,6.0,,binary,1255626265,stable,14417.1,2019-04-16T15:28:40,0.5.1
0.865878,0.742474,jungle_chess_2pcs_raw_endgame_complete,9,orig_autosklearn_4h,openml.org/t/167119,,,0.25752600000000003,0.742474,aws.docker,7.0,,binary,1255626266,stable,14414.4,2019-04-16T15:30:32,0.5.1
0.8603299999999999,0.745128,jungle_chess_2pcs_raw_endgame_complete,6,orig_autosklearn_4h,openml.org/t/167119,,,0.254872,0.745128,aws.docker,3.0,{'_attempt': 2},binary,3454137329,stable,14411.7,2019-04-25T00:51:14,0.5.1
0.9822,0.830026,KDDCup09_appetency,0,orig_autosklearn_4h,openml.org/t/3945,,,0.16997399999999996,0.830026,aws.docker,12.0,,binary,1255626257,stable,14397.4,2019-04-16T19:09:19,0.5.1
0.9822,0.813359,KDDCup09_appetency,1,orig_autosklearn_4h,openml.org/t/3945,,,0.18664099999999995,0.813359,aws.docker,9.0,,binary,1255626258,stable,14396.9,2019-04-16T19:09:57,0.5.1
0.9822,0.830513,KDDCup09_appetency,2,orig_autosklearn_4h,openml.org/t/3945,,,0.16948700000000005,0.830513,aws.docker,13.0,,binary,1255626259,stable,14396.7,2019-04-16T19:09:56,0.5.1
0.9822,0.8177770000000001,KDDCup09_appetency,3,orig_autosklearn_4h,openml.org/t/3945,,,0.1822229999999999,0.8177770000000001,aws.docker,14.0,,binary,1255626260,stable,14398.9,2019-04-16T19:12:09,0.5.1
0.9822,0.815674,KDDCup09_appetency,8,orig_autosklearn_4h,openml.org/t/3945,,,0.184326,0.815674,aws.docker,7.0,,binary,1255626265,stable,14397.3,2019-04-16T19:29:29,0.5.1
0.9818,0.838217,KDDCup09_appetency,5,orig_autosklearn_4h,openml.org/t/3945,,,0.161783,0.838217,aws.docker,9.0,,binary,1255626262,stable,14397.0,2019-04-16T19:29:10,0.5.1
0.9826,0.840015,KDDCup09_appetency,7,orig_autosklearn_4h,openml.org/t/3945,,,0.15998500000000004,0.840015,aws.docker,9.0,,binary,1255626264,stable,14396.5,2019-04-16T19:29:33,0.5.1
0.9822,0.8607959999999999,KDDCup09_appetency,4,orig_autosklearn_4h,openml.org/t/3945,,,0.1392040000000001,0.8607959999999999,aws.docker,8.0,,binary,1255626261,stable,14397.3,2019-04-16T19:28:50,0.5.1
